"IdSubject" "IdActivity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"8" "WALKING_DOWNSTAIRS" 6754.97368421053 7133.02631578947 6396.36842105263 6758.15789473684 5063.34210526316 5380.86842105263 7311.3947368421 6211.34210526316 7743.84210526316 8484.78947368421 7909.36842105263 6914.55263157895 7380.15789473684 8257.13157894737 7909.23684210526 9750.13157894737 9750.13157894737 9446.05263157895 8227.5 3663.28947368421 9195.97368421053 10019.7631578947 9012.13157894737 5165.26315789474 6544.78947368421 8001.76315789474 9407.47368421053 9565.34210526316 7956.21052631579 4577 5801.52631578947 5392.05263157895 5352.26315789474 8829.21052631579 7148.92105263158 5857.92105263158 7873.05263157895 6076.68421052632 9982.92105263158 8074.94736842105 10119.6315789474 6593.3947368421 6855.15789473684 9061.23684210526 4415.47368421053 7721.68421052632 7091.68421052632 9892.97368421053 8885.15789473684 4418.63157894737 4804.65789473684 4480.23684210526 9924.18421052631 9898.13157894737 6849.3947368421 4309.42105263158 6740.71052631579 3953.07894736842 4168.42105263158 5132.6052631579 3583.71052631579 8740.44736842105 8740.44736842105 9891.81578947369 5435.23684210526 3857.68421052632 5775.8947368421 9301.68421052631 7108.5 8683.15789473684 9522.71052631579 5558.92105263158 4385.36842105263 5119.57894736842 3702.44736842105 4174.73684210526 8282.31578947369 4026.28947368421 3389.36842105263
"9" "WALKING_DOWNSTAIRS" 1751.33333333333 1820.09523809524 1627.16666666667 1822.92857142857 642.690476190476 874.214285714286 1665.7380952381 1503.92857142857 1922.21428571429 2189.57142857143 1338.5 1735.40476190476 2004.38095238095 2068.95238095238 2042.66666666667 2494.7619047619 2494.7619047619 443.785714285714 370.642857142857 493.285714285714 2318.7380952381 863.547619047619 1550.42857142857 1556.38095238095 1482.83333333333 832.214285714286 1055.57142857143 584.142857142857 618.5 1184.38095238095 1163.85714285714 1093.21428571429 607.547619047619 345.452380952381 516.309523809524 1090.95238095238 1340.59523809524 1076.92857142857 2643.47619047619 663.690476190476 1641.97619047619 663.785714285714 401.857142857143 1567.71428571429 420.404761904762 1320.2380952381 2801.61904761905 909.119047619048 1884.21428571429 658.97619047619 776.952380952381 567.880952380952 1870.66666666667 663.547619047619 360.190476190476 524.738095238095 392.714285714286 452.785714285714 768.880952380952 361.928571428571 492.309523809524 2744.88095238095 2744.88095238095 1905.57142857143 415.452380952381 420.02380952381 2865.04761904762 972.761904761905 1880.54761904762 1570.42857142857 724.5 384.690476190476 512.5 427.404761904762 480.119047619048 2448.7380952381 2043.59523809524 496.285714285714 431.547619047619
"1" "SITTING" 6382.95744680851 5996.51063829787 7059.59574468085 5437.8085106383 8562.51063829787 8824.27659574468 6450.59574468085 6401.72340425532 5910.74468085106 5548.48936170213 6055.34042553191 6866.46808510638 5284.78723404255 5197.59574468085 6150.42553191489 7603.59574468085 7603.59574468085 8804.53191489362 7992.74468085106 9226.46808510638 8110.57446808511 7280.91489361702 8669.27659574468 7015.89361702128 7018.08510638298 8348.55319148936 8453.82978723404 8456.97872340426 8921.17021276596 8735.46808510638 8284.25531914894 8372.89361702128 8898.68085106383 8719.89361702128 7799.08510638298 8461.17021276596 7872.55319148936 6656.04255319149 8074.6170212766 7925.04255319149 8405.57446808511 8176.53191489362 8465.21276595745 6925.65957446809 9048.31914893617 7333.93617021277 7950.02127659574 6791.6170212766 8363.10638297872 7740.78723404255 7036.74468085106 8111.53191489362 8326.40425531915 8235.65957446809 8980.46808510638 9041.78723404255 8610.97872340426 7791.6170212766 9520.87234042553 8831.08510638298 8872.74468085106 8044.91489361702 8044.91489361702 8436.55319148936 8237.12765957447 8976.68085106383 7891.02127659574 6941.21276595745 8302.72340425532 8427.10638297872 8164.72340425532 9003.95744680851 9054.87234042553 8380.3829787234 7698.06382978723 8421.12765957447 8368.87234042553 8305.97872340426 8902.85106382979
"10" "SITTING" 1484.88888888889 1249.72222222222 1276.51851851852 1188.64814814815 1866.5 2145.35185185185 1477.44444444444 1384.90740740741 948.12962962963 888.833333333333 1241.24074074074 1508.94444444444 912.851851851852 917.814814814815 1130.96296296296 2188.64814814815 2188.64814814815 2448.7962962963 2243.44444444444 2643.16666666667 2250.09259259259 1952.75925925926 2443.85185185185 1475.94444444444 1566.64814814815 2127.03703703704 2343.68518518519 2290.94444444444 2445.12962962963 2109.27777777778 1885.55555555556 2136.44444444444 2516.14814814815 2530.83333333333 2166.11111111111 2380.01851851852 1989.98148148148 1213.11111111111 2141.59259259259 2024.24074074074 2243.57407407407 2145.83333333333 2453 1480.7037037037 2611.92592592593 2256.64814814815 2212.77777777778 1841.31481481481 2402.87037037037 2115.68518518519 1952.24074074074 2345.61111111111 2294.94444444444 2246.75925925926 2467.24074074074 2589.18518518519 2515.44444444444 2095.68518518519 2606.68518518519 2605.12962962963 2506.94444444444 2153.46296296296 2153.46296296296 2231.90740740741 2398.11111111111 2605.18518518519 2175.77777777778 1895.55555555556 2385.94444444444 2316.44444444444 2259.75925925926 2485.51851851852 2594.98148148148 2504.46296296296 2103.75925925926 2305.14814814815 2200.05555555556 2419.64814814815 2604.59259259259
"11" "SITTING" 6552.98113207547 5743.41509433962 6463.05660377359 6187.07547169811 7545.1320754717 8146.58490566038 6545.22641509434 6357.90566037736 5918.24528301887 5347.11320754717 5113.83018867925 6852.07547169811 5346.66037735849 5435.92452830189 5724.66037735849 7202.16981132075 7202.16981132075 7820.8679245283 7864.49056603774 8566.66037735849 7499.45283018868 6603.81132075472 8078.03773584906 6212.75471698113 7169.43396226415 7935.22641509434 7640.94339622641 7377.90566037736 8111.67924528302 7576.09433962264 6256.90566037736 7572.75471698113 8521.84905660377 8392.90566037736 7493.77358490566 7711.41509433962 5783.52830188679 6230.71698113208 7308.8679245283 7836.8679245283 7446.84905660377 6695.41509433962 8134.07547169811 6234.2641509434 8398.81132075472 6791.62264150943 7443.33962264151 6409.37735849057 7945.8679245283 8335.56603773585 7472.35849056604 8505.35849056604 7551.62264150943 7155.01886792453 8143.8679245283 8762.83018867925 8351.28301886793 7586.62264150943 8700.20754716981 8395.33962264151 8091.01886792453 7404.49056603774 7404.49056603774 7464.54716981132 8037.84905660377 8351.05660377358 7414.49056603774 6679.1320754717 7986.50943396226 7720.32075471698 7116.94339622641 8171.69811320755 8819.43396226415 8176.22641509434 7660.83018867925 7887.49056603774 7435.64150943396 8163.69811320755 8333.81132075472
"12" "SITTING" 1513.45098039216 1124.23529411765 1376.17647058824 2210.49019607843 1185.92156862745 1395.96078431373 1519.76470588235 1390.13725490196 1399.52941176471 927.117647058824 1159.8431372549 1459.96078431373 935.333333333333 980.019607843137 919 1691.60784313725 1691.60784313725 1824.6862745098 1920.78431372549 1967.39215686275 1795.92156862745 1557.58823529412 1855.13725490196 1915.6862745098 1362.17647058824 1189.56862745098 1752.90196078431 1739.96078431373 1966 1850.54901960784 1237.58823529412 1140.74509803922 2018.82352941176 1913.50980392157 1842.66666666667 1383.72549019608 1306.39215686275 1301 1651.49019607843 1309.29411764706 1690.60784313725 1764.39215686275 2009.92156862745 1263.86274509804 1975.54901960784 1626.8431372549 1844.92156862745 1538.88235294118 1826.43137254902 2067.27450980392 1641.90196078431 1503.29411764706 1697.3137254902 1683.64705882353 1989.60784313725 2121.8431372549 1935.70588235294 1858.64705882353 2004.56862745098 1926.11764705882 1877.90196078431 1712.92156862745 1712.92156862745 1688.82352941176 2004.13725490196 1982.41176470588 1856.19607843137 1638.98039215686 1824.45098039216 1714.76470588235 1689.88235294118 2019.13725490196 2135.86274509804 1939.21568627451 1896.11764705882 1904.29411764706 1708.47058823529 2056.27450980392 2006.1568627451
"13" "SITTING" 1521 1089.12244897959 1379.5306122449 1880.69387755102 1787.22448979592 1573.38775510204 1425.20408163265 1350.34693877551 1020.04081632653 943.714285714286 1220.0612244898 1575.04081632653 1046.63265306122 918.673469387755 1138.10204081633 2104.51020408163 2104.51020408163 2424.40816326531 2186.97959183673 2504.59183673469 2380.30612244898 1943.02040816327 2267.18367346939 1784.85714285714 1677.85714285714 1811.12244897959 2478.57142857143 2261.75510204082 2325.10204081633 2312.5306122449 1818.75510204082 1904.77551020408 2376.71428571429 2376.63265306122 2107.34693877551 1813.67346938776 1462.79591836735 1403.95918367347 2070.65306122449 1835.24489795918 2190 2164.38775510204 2354 1374.91836734694 2480.18367346939 1677.57142857143 2365.34693877551 1815.08163265306 2284.20408163265 2202.28571428571 1960.14285714286 2095.18367346939 2447.20408163265 2216.55102040816 2350.0612244898 2443.42857142857 2349.24489795918 2089.67346938776 2504.38775510204 2430.22448979592 2308.77551020408 2144.61224489796 2144.61224489796 2184.59183673469 2314.26530612245 2453.0612244898 2343.0612244898 1880.95918367347 2270.34693877551 2481.61224489796 2224.08163265306 2380.5306122449 2443.9387755102 2325.97959183673 2117.67346938776 2305.42857142857 2176.73469387755 2347.51020408163 2416.63265306122
"14" "SITTING" 6902.5 5620.05555555556 6461.94444444444 8351.51851851852 4606.25925925926 6256.83333333333 6615.55555555556 6277.74074074074 5804.40740740741 5257.16666666667 6319.12962962963 6943.92592592593 5305.88888888889 5562.5 5569.11111111111 6798.11111111111 6798.11111111111 7518.94444444444 7656.31481481481 8212.64814814815 7331.31481481481 6518.27777777778 7239.53703703704 6136.81481481481 6066.74074074074 5892.7037037037 7541.24074074074 7422.55555555556 7484.16666666667 6341.2962962963 5628.75925925926 5839.25925925926 8317.62962962963 7697.92592592593 7514.53703703704 5694.90740740741 6680.81481481481 5957.98148148148 6977.5 6202.01851851852 7127.44444444444 7016.25925925926 8008.92592592593 5820.33333333333 8215.33333333333 6026.5 7233.09259259259 6248.05555555556 7014.07407407407 8093.24074074074 7302.92592592593 7495.37037037037 7396.64814814815 7237.57407407407 7550.98148148148 8439.61111111111 7519.72222222222 7652.44444444444 8552.31481481482 8070.03703703704 7736.14814814815 7196.24074074074 7196.24074074074 7207.24074074074 7901.38888888889 8173.03703703704 7185.42592592593 6475.96296296296 7017.27777777778 7505.27777777778 7245.72222222222 7637.59259259259 8439.53703703704 7404.7037037037 7745.83333333333 7678.51851851852 7288.72222222222 8011.7962962963 8159.64814814815
"15" "SITTING" 6634.86440677966 5927.94915254237 7083.94915254237 7246.22033898305 8523.94915254237 5719.72881355932 6657.93220338983 6550.84745762712 6025.35593220339 5284.15254237288 5905.98305084746 6911.28813559322 5480.15254237288 5490.76271186441 5511.27118644068 7416.5593220339 7416.5593220339 8026.13559322034 8159.66101694915 8752.81355932203 7930.66101694915 7115.4406779661 8003.83050847458 7429.20338983051 7356.33898305085 7380.57627118644 8061.37288135593 7731.4406779661 8186.01694915254 8725.72881355932 7712.79661016949 7223.5593220339 8736 8305.33898305085 7806.76271186441 8008.30508474576 6629.40677966102 6766.10169491525 7473.33898305085 7556.42372881356 7692.81355932203 7252.05084745763 8385.64406779661 6448.03389830509 8586.33898305085 7366.81355932203 7866.38983050847 6893.13559322034 7743.33898305085 8185.1186440678 7722.81355932203 7673.61016949153 7936.1186440678 7504.38983050847 8214.91525423729 9015.98305084746 8157.16949152542 7915.76271186441 9023.74576271186 8512.93220338983 8165.16949152542 7681.94915254237 7681.94915254237 7709.96610169491 8263.52542372881 8563.16949152542 7838.96610169491 7132.1186440678 7725.69491525424 8035.08474576271 7450.40677966102 8249.69491525424 9032.93220338983 8054.33898305085 7997.15254237288 8163.18644067797 7674.86440677966 8371.10169491525 8569.30508474576
"16" "SITTING" 6783.01449275362 5954.59420289855 5930.07246376812 8184.07246376812 4437.02898550725 6951.31884057971 6666.34782608696 6678.97101449275 5648.98550724638 5102.97101449275 6274.39130434783 6679.33333333333 5577.79710144928 5701.94202898551 5589.01449275362 7732.26086956522 7732.26086956522 8448.97101449275 8274.68115942029 8991.65217391304 8360.82608695652 7565.66666666667 8105.89855072464 6999.82608695652 7886.73913043478 7400.02898550725 8607.11594202899 8304.97101449275 8202.6231884058 8234.04347826087 6920 7140.39130434783 8702.14492753623 8388.34782608696 8540.30434782609 8234.71014492754 5969.40579710145 8070.8115942029 7833.36231884058 8176.14492753623 7894.97101449275 8109.10144927536 8572.42028985507 6813.10144927536 8827.42028985507 7906.05797101449 8247.53623188406 7349.91304347826 7788 8554.44927536232 8280.55072463768 8067.17391304348 8474.04347826087 8096.33333333333 8215.53623188406 8915.66666666667 8206.36231884058 8670.59420289855 8789.01449275362 8782.89855072464 8777.46376811594 7909.07246376812 7909.07246376812 7961.07246376812 8415.46376811594 8806.78260869565 8198.46376811594 7596.33333333333 7654.36231884058 8567.27536231884 8048.44927536232 8221.36231884058 8969.34782608696 8079.88405797101 8756.44927536232 8376.46376811594 8026.98550724638 8399.73913043478 8814.50724637681
"17" "SITTING" 6644.296875 5886.46875 6805.1875 8442.234375 5796.96875 5231.65625 6572.546875 6410.703125 6175.640625 5291.734375 5757.0625 6822.984375 5411.484375 5444.46875 5427.0625 7569.84375 7569.84375 9189.46875 8535.71875 9565.1875 8823.625 7670.390625 8393.8125 7598.03125 7482.75 7402.390625 9131.46875 8858 8915.140625 8583.875 8116.515625 7985.125 9124.34375 8948.328125 8644.921875 8091.9375 6229.734375 8009.515625 8020.65625 7194.15625 8641.296875 8450.71875 8989.421875 6979.671875 9444.359375 8612.515625 8663.015625 7290.46875 8028.984375 8522.875 7521.546875 7257.734375 9014.859375 8657.5 8965.921875 9230.765625 8692.640625 8678.609375 9459.140625 9393.546875 9202.390625 7905.3125 7905.3125 8705.015625 8790.5625 9310 8594.859375 7475.640625 7968.609375 9119.390625 8602.46875 8965.25 9230.109375 8543.921875 8728.984375 8292.140625 8679.859375 8863.21875 9394.40625
"18" "SITTING" 1536.56140350877 1027.73684210526 1510.78947368421 1678.42105263158 1800.31578947368 1810.64912280702 1507.28070175439 1354.45614035088 1216.64912280702 829.929824561404 1059.87719298246 1571.28070175439 976.719298245614 969.40350877193 1036.15789473684 2272.38596491228 2272.38596491228 2391.14035087719 2428.28070175439 2672.01754385965 2360.57894736842 2002 2443.75438596491 1839.45614035088 1992.47368421053 1849.19298245614 2349.52631578947 2179.15789473684 2488.08771929825 2291.12280701754 1600.08771929825 1838 2555.42105263158 2570.10526315789 2383.94736842105 1765.38596491228 1295.68421052632 1904.82456140351 2239.26315789474 2281.91228070175 2228 2436.19298245614 2617.0701754386 1662.56140350877 2669.63157894737 2192.31578947368 2360.29824561404 1980.73684210526 2379.94736842105 2392.75438596491 2282.9298245614 2235.0701754386 2286.28070175439 2133.0350877193 2473.21052631579 2624.89473684211 2530.77192982456 2392.68421052632 2604.91228070175 2633.84210526316 2498.98245614035 2284.21052631579 2284.21052631579 2229.40350877193 2569.33333333333 2660.38596491228 2339.28070175439 2075.57894736842 2353.0350877193 2281.71929824561 2144.22807017544 2436.33333333333 2624.14035087719 2502.77192982456 2425.36842105263 2463.33333333333 2237.29824561404 2594.40350877193 2648.14035087719
"19" "SITTING" 6442.82191780822 6085.75342465753 6499.94520547945 4886.98630136986 8909.49315068493 9125.53424657534 6594.45205479452 6427.54794520548 5753.93150684932 5581.27397260274 6129.08219178082 6564.93150684932 5803.61643835616 5403.15068493151 5362.21917808219 6808.15068493151 6808.15068493151 7975.06849315068 7541.47945205479 8099.57534246575 6993.2602739726 6881.78082191781 7771.02739726027 5935.23287671233 6597.04109589041 6083.05479452055 7561.61643835616 7734.41095890411 8215.72602739726 7103.75342465753 6395.76712328767 6966.08219178082 8316.15068493151 7504.94520547945 7598.69863013699 6924.53424657534 6508.98630136986 5574.13698630137 7206.2602739726 5841.38356164384 7605.13698630137 7496.75342465753 7860.58904109589 5674.27397260274 7963.39726027397 6505.78082191781 6670.17808219178 6555.61643835616 7357.8904109589 6757.1095890411 7638.06849315068 7521.58904109589 7409.20547945205 7526.95890410959 8317.42465753425 8509.69863013699 7273.91780821918 7582.01369863014 8343.21917808219 7865.08219178082 7935.72602739726 7152.42465753425 7152.42465753425 7691.50684931507 7746.93150684932 7946.78082191781 6562.3698630137 6773.45205479452 7291.24657534247 7681.45205479452 7494.83561643836 8437.58904109589 8543.45205479452 7138.27397260274 7627.65753424658 7557.97260273973 7762.56164383562 7859.93150684932 7981.32876712329
"2" "SITTING" 1404.23913043478 1078.84782608696 1241.69565217391 1926.32608695652 606.282608695652 2142.45652173913 1464.76086956522 1398.47826086957 1005.45652173913 880.804347826087 1239.4347826087 1528.69565217391 943.239130434783 1035.17391304348 1192.39130434783 2016.0652173913 2016.0652173913 2221.30434782609 2126.76086956522 2381.69565217391 2177.0652173913 1746.19565217391 2237.65217391304 1978.60869565217 1866.65217391304 1451.10869565217 2167.5652173913 1952.45652173913 2343.76086956522 2496.67391304348 1617.5652173913 1905.17391304348 2318.60869565217 2279.80434782609 1938.0652173913 2005.71739130435 1398.41304347826 1339.30434782609 1922.67391304348 1637.28260869565 2002.19565217391 1991.17391304348 2260.54347826087 894.739130434783 2339.71739130435 1662.32608695652 2194.52173913043 1729.34782608696 2151.95652173913 2192.13043478261 1893.13043478261 1907.60869565217 2124.54347826087 1915.97826086957 2365.26086956522 2420.89130434783 2239.30434782609 1974.89130434783 2377.82608695652 2374.67391304348 2029.17391304348 1948.97826086957 1948.97826086957 2001.67391304348 2220.47826086957 2332.89130434783 2190.97826086957 1830.02173913043 2130.82608695652 2153.67391304348 1940.82608695652 2376.95652173913 2439.78260869565 2217.54347826087 2022.4347826087 2124.9347826087 2010.17391304348 2250.69565217391 2326.21739130435
"20" "SITTING" 1435.9696969697 1112.07575757576 1188.68181818182 1745.07575757576 1235.25757575758 1645.33333333333 1475.5 1419.5303030303 1262.51515151515 819.030303030303 1110.5303030303 1563.83333333333 1015.57575757576 1010.5303030303 1092.5 1834.12121212121 1834.12121212121 2085.43939393939 1996.06060606061 2250.13636363636 2015.24242424242 1721.01515151515 1979.37878787879 1547.57575757576 1447.21212121212 1478.69696969697 2067.33333333333 1970.45454545455 2066.54545454545 1771.48484848485 1428.31818181818 1451.9696969697 2197.86363636364 2088.48484848485 1945.30303030303 1583.22727272727 1548.89393939394 1270.21212121212 1784.78787878788 1492.51515151515 1881.25757575758 1724.01515151515 2129.36363636364 1309.31818181818 2230.89393939394 1560.63636363636 2024.68181818182 1674.36363636364 1925.33333333333 2192.98484848485 1964.27272727273 1519.68181818182 2029.66666666667 1922.48484848485 2083.22727272727 2258.43939393939 2029.75757575758 1921.84848484848 2284.39393939394 2205.83333333333 2095.84848484848 1813.92424242424 1813.92424242424 1884.63636363636 2082.54545454545 2218.89393939394 2010.86363636364 1757.09090909091 1912.65151515152 2062.48484848485 1930.80303030303 2101.69696969697 2258.4696969697 1998.65151515152 1946.0303030303 1985.22727272727 1896.24242424242 2112.81818181818 2211.4696969697
"21" "SITTING" 6796.34117647059 5191.82352941176 6399.64705882353 8312.63529411765 4417.28235294118 5278.02352941176 6555.76470588235 6587.4 5999.61176470588 5514.63529411765 5962.88235294118 6728.27058823529 5822.24705882353 5364.45882352941 5240.81176470588 7492.95294117647 7492.95294117647 7808.27058823529 8199.07058823529 8012.8 8011.35294117647 7114 7941.52941176471 7923.70588235294 7980.37647058823 7185.76470588235 7980.45882352941 7613.30588235294 8046.67058823529 8485.70588235294 6789.2 6772.44705882353 8498.90588235294 8012.11764705882 7915.24705882353 7677.43529411765 6242.90588235294 6964.72941176471 7642.2 8161.09411764706 7543.12941176471 7897.70588235294 8364.58823529412 7244.49411764706 8126.77647058824 7650.14117647059 8009.56470588235 7015.02352941176 7715.10588235294 8846.09411764706 8217.85882352941 7917.11764705882 7759.94117647059 7379.07058823529 8075.81176470588 8790.03529411765 7975.84705882353 8102.41176470588 8308.01176470588 7990.62352941177 7853.21176470588 7831.36470588235 7831.36470588235 7621.58823529412 8398.83529411765 8151.96470588235 8041.92941176471 7304.52941176471 7706.89411764706 7893.08235294118 7335.28235294118 8045.72941176471 8868.14117647059 7920.69411764706 8217.52941176471 8365.09411764706 7727.2 8593.43529411765 8255.11764705882
"22" "SITTING" 6804.04838709677 6139.17741935484 6783.1935483871 5978.82258064516 8547.83870967742 8687.85483870968 6673.66129032258 6118.38709677419 6188.95161290323 5427.66129032258 6125.04838709677 6879.14516129032 5594.54838709677 5306.38709677419 5648.90322580645 6611.83870967742 6611.83870967742 7860.59677419355 7531.51612903226 8069.87096774194 7188.8064516129 6698.82258064516 7399.83870967742 5871.17741935484 6509.20967741936 5661.83870967742 7623.12903225806 7578.20967741936 7927.06451612903 8385.27419354839 6677.1935483871 6358.48387096774 8270.91935483871 7475.67741935484 7444.64516129032 6690.03225806452 7006.77419354839 6092.93548387097 6962.72580645161 5851.03225806452 7448.58064516129 6983.67741935484 7746.59677419355 5983.1935483871 7859.01612903226 6850.85483870968 6956.24193548387 6468.45161290323 6918.61290322581 6902.40322580645 7259.6935483871 6534.37096774194 7508.83870967742 7408.5 7987.37096774194 8422.33870967742 7274.5 7470.95161290323 8468.54838709677 7737.74193548387 7929.88709677419 6900.17741935484 6900.17741935484 7514.3064516129 7613.20967741936 7847.45161290323 6877.29032258064 6694.79032258064 6834.98387096774 7643.56451612903 7431.79032258064 8043.93548387097 8439.17741935484 7162.01612903226 7529 7315.53225806452 7560.29032258064 7715.46774193548 7897.91935483871
"23" "SITTING" 6431.75 5807.36764705882 6656.85294117647 7927.02941176471 8250.45588235294 6127.82352941176 6614.89705882353 6461.79411764706 6156.11764705882 5383.82352941176 6395.57352941176 6883.86764705882 5510.38235294118 5754.88235294118 5788.66176470588 7229.08823529412 7229.08823529412 7815.11764705882 7791.36764705882 8011.01470588235 7857.75 7336.35294117647 7571.97058823529 7867.97058823529 7957.23529411765 7330.23529411765 7927.69117647059 8062.80882352941 7583.07352941176 8919.92647058824 6669.83823529412 7464.58823529412 8320.55882352941 7616.92647058824 8147.69117647059 7728.47058823529 7374.07352941176 7850.02941176471 7242.82352941176 7479.25 7342.44117647059 7139.08823529412 7939.79411764706 7518.60294117647 7809.61764705882 6169.47058823529 7798.11764705882 7124.01470588235 7273.91176470588 8356.86764705882 8092.01470588235 7306.10294117647 7793.39705882353 7822.82352941176 7604.77941176471 8529.55882352941 7536.47058823529 8299.07352941176 8342.02941176471 7605.48529411765 8346.22058823529 7372 7372 7404.54411764706 7925.22058823529 7757.95588235294 7799.48529411765 7284.27941176471 7357.35294117647 7887.51470588235 7735.70588235294 7626.64705882353 8574.13235294118 7463.54411764706 8399.54411764706 7856.66176470588 7452.85294117647 8096.5 7735.66176470588
"24" "SITTING" 1405.04411764706 1064.66176470588 1183.20588235294 1725.23529411765 2308.30882352941 1531.42647058824 1476.55882352941 1340.16176470588 1263.35294117647 819.397058823529 1132.41176470588 1521.5 1015.27941176471 974.382352941176 988.897058823529 1927.97058823529 1927.97058823529 2103.30882352941 2210.67647058824 2393.45588235294 2115.23529411765 1749.44117647059 2047.29411764706 1485.32352941176 1269.14705882353 1541.66176470588 2103.85294117647 2012.98529411765 2115.27941176471 2063.63235294118 1056.95588235294 1330.54411764706 2403.42647058824 2246 2168.38235294118 1618.79411764706 1323 1324.33823529412 1887.35294117647 1458.97058823529 1945.94117647059 2143.61764705882 2356.61764705882 1199.73529411765 2380.80882352941 1801.08823529412 2118.29411764706 1684.30882352941 2035.19117647059 2189.66176470588 1930.67647058824 1879.75 2042.41176470588 1964.36764705882 2137.92647058824 2483.58823529412 2216.75 2157.33823529412 2433.72058823529 2291.79411764706 2301.13235294118 1946.10294117647 1946.10294117647 1949.63235294118 2316.73529411765 2380.88235294118 2102.08823529412 1762.82352941176 2034.83823529412 2051.76470588235 1979.01470588235 2167.25 2486.70588235294 2193.67647058824 2181.54411764706 2131.35294117647 1972.13235294118 2343.42647058824 2387.69117647059
"25" "SITTING" 6860.83076923077 5535.41538461538 6369.29230769231 7388.09230769231 8515.73846153846 7069.95384615385 6521.72307692308 6602.66153846154 5677.8 5244.76923076923 5454.81538461538 6847.8 5384.15384615385 5302.81538461538 5500.55384615385 7581.35384615385 7581.35384615385 8475.50769230769 8271.4 8605.84615384615 8362.63076923077 7432.55384615385 8053.90769230769 5856.36923076923 7503.6 7123.96923076923 8621.76923076923 8139.58461538462 8372.46153846154 7958.56923076923 6732.44615384615 7549.13846153846 8875.06153846154 8160.83076923077 8202.92307692308 8239.46153846154 6167.90769230769 6794.86153846154 7756.53846153846 7761.58461538462 7967.72307692308 7850.52307692308 8446.98461538462 5883.47692307692 8487.56923076923 7761.26153846154 8201.52307692308 7232.64615384615 7671.53846153846 8741.41538461538 8157.66153846154 7988.47692307692 8485.32307692308 7902.64615384615 8417.87692307692 9069.03076923077 8021.43076923077 8294.58461538462 8856.30769230769 8278.18461538461 8493.24615384615 7853.01538461538 7853.01538461538 8036.09230769231 8371.4 8500.90769230769 8123.84615384615 7466.35384615385 7524.01538461538 8567.29230769231 7829.18461538462 8475.26153846154 9107.61538461538 7917.81538461538 8373.12307692308 8323.07692307692 8088.27692307692 8500.58461538462 8573.03076923077
